344	1000008729	9	83691
344	1000008729	20	8187
344	1000008729	11	1
344	1000008729	21	758
344	1000008729	1	84487
344	1000008729	3	69867
344	1000008729	SUM	338304
22	1000011159	4	4491
22	1000011159	6	13445
22	1000011159	9	13951
22	1000011159	1	14066
22	1000011159	3	9221
22	1000011159	SUM	55174
5482	1000020705	6	241
5482	1000020705	9	226
5482	1000020705	11	4
5482	1000020705	1	226
5482	1000020705	3	202
5482	1000020705	SUM	899
4629	1000017631	4	41438
4629	1000017631	6	89713
4629	1000017631	9	94555
4629	1000017631	11	493
4629	1000017631	1	95237
4629	1000017631	3	86477
4629	1000017631	SUM	407913
2790	1000010033	1	136121
2790	1000010033	SUM	136121
2790	1000014444	6	126952
2790	1000014444	9	135709
2790	1000014444	1	136129
2790	1000014444	SUM	398790
5088	1000020493	6	1
5088	1000020493	9	1
5088	1000020493	3	1
5088	1000020493	SUM	3
1716	1000004642	4	161326
1716	1000004642	SUM	161326
2759	1000009953	4	179
2759	1000009953	6	627
2759	1000009953	9	626
2759	1000009953	1	627
2759	1000009953	3	437
2759	1000009953	SUM	2496
5409	1000020858	6	1100
5409	1000020858	9	1110
5409	1000020858	11	11
5409	1000020858	1	1125
5409	1000020858	3	998
5409	1000020858	SUM	4344
2267	1000007827	5	169498
2267	1000007827	SUM	169498
2620	1000009264	6	25423
2620	1000009264	9	26840
2620	1000009264	3	22872
2620	1000009264	SUM	75135
72	1000000110	4	3112
72	1000000110	6	3728
72	1000000110	9	3949
72	1000000110	1	3982
72	1000000110	3	3879
72	1000000110	SUM	18650
3313	1000012602	4	25253
3313	1000012602	6	123128
3313	1000012602	9	116358
3313	1000012602	22	133798
3313	1000012602	1	116594
3313	1000012602	3	94642
3313	1000012602	SUM	609773
4300	1000016977	6	165478
4300	1000016977	9	173937
4300	1000016977	11	1145
4300	1000016977	30	5652
4300	1000016977	1	175585
4300	1000016977	3	120784
4300	1000016977	SUM	642581
5518	1000020813	6	25487
5518	1000020813	9	26662
5518	1000020813	11	182
5518	1000020813	1	26872
5518	1000020813	3	25392
5518	1000020813	SUM	104595
3311	1000012600	6	3445
3311	1000012600	9	3338
3311	1000012600	1	3392
3311	1000012600	3	2151
3311	1000012600	SUM	12326
5230	1000019843	6	4068
5230	1000019843	9	4246
5230	1000019843	11	159
5230	1000019843	1	4266
5230	1000019843	3	3924
5230	1000019843	SUM	16663
1418	1000003486	1	120
1418	1000003486	3	105
1418	1000003486	SUM	225
5383	1000020260	6	9272
5383	1000020260	9	9916
5383	1000020260	11	23
5383	1000020260	1	9997
5383	1000020260	3	7860
5383	1000020260	SUM	37068
4196	1000015652	4	3682
4196	1000015652	6	8468
4196	1000015652	9	8923
4196	1000015652	1	8978
4196	1000015652	3	7406
4196	1000015652	SUM	37457
83	1000000154	1	889
83	1000000154	3	855
83	1000000154	SUM	1744
5481	1000020704	6	428
5481	1000020704	9	412
5481	1000020704	11	2
5481	1000020704	1	418
5481	1000020704	3	404
5481	1000020704	SUM	1664
1781	1000004954	6	180990
1781	1000004954	9	188186
1781	1000004954	1	190411
1781	1000004954	3	173789
1781	1000004954	SUM	733376
1824	1000005047	6	27
1824	1000005047	9	22
1824	1000005047	1	23
1824	1000005047	3	24
1824	1000005047	SUM	96
3383	1000012980	6	56198
3383	1000012980	9	59100
3383	1000012980	1	59469
3383	1000012980	3	52199
3383	1000012980	SUM	226966
3086	1000011583	6	128552
3086	1000011583	9	136642
3086	1000011583	30	754
3086	1000011583	22	140043
3086	1000011583	1	137841
3086	1000011583	3	131876
3086	1000011583	SUM	675708
2043	1000006910	4	9868
2043	1000006910	6	27518
2043	1000006910	9	26953
2043	1000006910	1	26942
2043	1000006910	3	25658
2043	1000006910	SUM	116939
790	1000013179	6	242313
790	1000013179	9	261445
790	1000013179	30	1364
790	1000013179	31	8070
790	1000013179	22	265619
790	1000013179	14	258342
790	1000013179	3	179211
790	1000013179	SUM	1216364
341	1000020353	4	301
341	1000020353	6	2234
341	1000020353	9	2447
341	1000020353	1	2472
341	1000020353	3	2338
341	1000020353	SUM	9792
1394	1000009759	6	1080
1394	1000009759	9	1073
1394	1000009759	1	1067
1394	1000009759	SUM	3220
4393	1000016795	4	6789
4393	1000016795	3	40697
4393	1000016795	SUM	47486
805	1000020075	4	3470
805	1000020075	6	44528
805	1000020075	9	47169
805	1000020075	1	47671
805	1000020075	3	26950
805	1000020075	SUM	169788
4798	1000018240	6	175
4798	1000018240	9	160
4798	1000018240	1	160
4798	1000018240	3	135
4798	1000018240	SUM	630
2930	1000010635	9	44456
2930	1000010635	30	572
2930	1000010635	3	36627
2930	1000010635	SUM	81655
5198	1000019713	4	16763
5198	1000019713	6	118011
5198	1000019713	9	119651
5198	1000019713	11	292
5198	1000019713	1	120455
5198	1000019713	3	89874
5198	1000019713	SUM	465046
4528	1000017267	4	4
4528	1000017267	6	9
4528	1000017267	9	7
4528	1000017267	1	7
4528	1000017267	3	8
4528	1000017267	SUM	35
3900	1000018960	6	20536
3900	1000018960	9	19394
3900	1000018960	11	24
3900	1000018960	1	19531
3900	1000018960	3	17454
3900	1000018960	SUM	76939
2043	1000006911	6	27485
2043	1000006911	9	26949
2043	1000006911	1	26935
2043	1000006911	3	25658
2043	1000006911	SUM	107027
5230	1000019844	9	5325
5230	1000019844	1	5362
5230	1000019844	SUM	10687
4080	1000015790	6	128
4080	1000015790	9	136
4080	1000015790	1	137
4080	1000015790	3	99
4080	1000015790	SUM	500
4793	1000018219	6	5
4793	1000018219	9	4
4793	1000018219	1	4
4793	1000018219	3	1
4793	1000018219	SUM	14
479	1000009685	5	551460
479	1000009685	19	1279
479	1000009685	7	514610
479	1000009685	SUM	1067349
2790	1000010034	1	136090
2790	1000010034	SUM	136090
5564	1000020970	6	284
5564	1000020970	9	302
5564	1000020970	11	9
5564	1000020970	1	304
5564	1000020970	3	185
5564	1000020970	SUM	1084
5383	1000020261	6	9279
5383	1000020261	9	9865
5383	1000020261	11	19
5383	1000020261	1	9954
5383	1000020261	3	7825
5383	1000020261	SUM	36942
2267	1000007828	5	169518
2267	1000007828	SUM	169518
1706	1000004556	6	74203
1706	1000004556	9	77783
1706	1000004556	30	3717
1706	1000004556	1	78401
1706	1000004556	3	67871
1706	1000004556	SUM	301975
72	1000000111	6	3733
72	1000000111	9	3944
72	1000000111	1	3979
72	1000000111	3	3880
72	1000000111	SUM	15536
5518	1000020814	6	43996
5518	1000020814	9	46756
5518	1000020814	11	366
5518	1000020814	1	47136
5518	1000020814	3	42664
5518	1000020814	SUM	180918
4629	1000017632	4	168365
4629	1000017632	6	249634
4629	1000017632	9	264559
4629	1000017632	11	2384
4629	1000017632	1	266582
4629	1000017632	3	250762
4629	1000017632	SUM	1202286
4622	1000017592	4	6458
4622	1000017592	6	22620
4622	1000017592	9	24139
4622	1000017592	11	214
4622	1000017592	30	518
4622	1000017592	1	24223
4622	1000017592	3	17722
4622	1000017592	SUM	95894
4068	1000021256	4	13087
4068	1000021256	6	47679
4068	1000021256	9	45847
4068	1000021256	30	1876
4068	1000021256	1	45710
4068	1000021256	3	38368
4068	1000021256	SUM	192567
1781	1000004955	6	181419
1781	1000004955	9	188603
1781	1000004955	1	190762
1781	1000004955	3	174205
1781	1000004955	SUM	734989
3150	1000011582	6	127728
3150	1000011582	9	135465
3150	1000011582	1	136597
3150	1000011582	3	130817
3150	1000011582	SUM	530607
2951	1000010712	6	27
2951	1000010712	9	28
2951	1000010712	1	28
2951	1000010712	SUM	83
2790	1000014445	6	126981
2790	1000014445	9	135678
2790	1000014445	1	136144
2790	1000014445	SUM	398803
1939	1000008826	6	264118
1939	1000008826	9	275211
1939	1000008826	30	5576
1939	1000008826	1	277520
1939	1000008826	3	250690
1939	1000008826	SUM	1073115
2937	1000010660	5	757
2937	1000010660	7	1450
2937	1000010660	12	1598
2937	1000010660	SUM	3805
790	1000009968	6	5312
790	1000009968	9	5771
790	1000009968	22	5840
790	1000009968	3	3226
790	1000009968	SUM	20149
5435	1000020533	4	4641
5435	1000020533	6	16805
5435	1000020533	9	16818
5435	1000020533	11	48
5435	1000020533	1	16966
5435	1000020533	3	15872
5435	1000020533	SUM	71150
5203	1000019729	4	8811
5203	1000019729	6	27556
5203	1000019729	9	27167
5203	1000019729	11	366
5203	1000019729	1	27093
5203	1000019729	3	25839
5203	1000019729	SUM	116832
4591	1000019414	9	198
4591	1000019414	1	197
4591	1000019414	SUM	395
341	1000020354	6	1
341	1000020354	9	1
341	1000020354	1	1
341	1000020354	3	1
341	1000020354	SUM	4
2620	1000009265	6	25360
2620	1000009265	9	26853
2620	1000009265	3	22835
2620	1000009265	SUM	75048
4374	1000016766	4	180
4374	1000016766	6	493
4374	1000016766	9	524
4374	1000016766	1	534
4374	1000016766	3	423
4374	1000016766	SUM	2154
3313	1000012603	6	422413
3313	1000012603	9	405707
3313	1000012603	22	458683
3313	1000012603	1	406580
3313	1000012603	3	296292
3313	1000012603	SUM	1989675
1648	1000004344	6	67
1648	1000004344	9	9
1648	1000004344	1	9
1648	1000004344	3	52
1648	1000004344	SUM	137
5482	1000020706	6	268
5482	1000020706	9	260
5482	1000020706	11	5
5482	1000020706	1	262
5482	1000020706	3	228
5482	1000020706	SUM	1023
4798	1000018241	6	113
4798	1000018241	9	100
4798	1000018241	1	100
4798	1000018241	3	76
4798	1000018241	SUM	389
1418	1000003487	4	35
1418	1000003487	1	121
1418	1000003487	3	105
1418	1000003487	SUM	261
5483	1000020707	6	2096
5483	1000020707	9	2162
5483	1000020707	11	11
5483	1000020707	1	2165
5483	1000020707	3	1975
5483	1000020707	SUM	8409
1716	1000004643	4	161326
1716	1000004643	SUM	161326
5483	1000020708	6	1002
5483	1000020708	9	1017
5483	1000020708	11	7
5483	1000020708	1	1017
5483	1000020708	3	927
5483	1000020708	SUM	3970
5198	1000019714	4	54051
5198	1000019714	6	193384
5198	1000019714	9	197228
5198	1000019714	11	1414
5198	1000019714	1	198458
5198	1000019714	3	160210
5198	1000019714	SUM	804745
2064	1000006999	4	46404
2064	1000006999	6	192812
2064	1000006999	9	202144
2064	1000006999	11	76
2064	1000006999	22	212323
2064	1000006999	1	203513
2064	1000006999	3	175574
2064	1000006999	SUM	1032846
4528	1000017268	4	4
4528	1000017268	6	11
4528	1000017268	9	7
4528	1000017268	1	7
4528	1000017268	3	8
4528	1000017268	SUM	37
3900	1000018961	6	20047
3900	1000018961	9	18864
3900	1000018961	1	19038
3900	1000018961	3	17242
3900	1000018961	SUM	75191
1928	1000016307	6	84246
1928	1000016307	9	88859
1928	1000016307	1	89705
1928	1000016307	3	70682
1928	1000016307	SUM	333492
911	1000021184	4	7371
911	1000021184	9	28527
911	1000021184	1	28699
911	1000021184	3	19770
911	1000021184	SUM	84367
5230	1000019845	6	1919
5230	1000019845	9	2018
5230	1000019845	11	61
5230	1000019845	1	2030
5230	1000019845	3	1863
5230	1000019845	SUM	7891
2727	1000000177	9	15
2727	1000000177	SUM	15
2064	1000008050	4	7744
2064	1000008050	6	30534
2064	1000008050	9	32588
2064	1000008050	11	176
2064	1000008050	1	32808
2064	1000008050	3	29444
2064	1000008050	SUM	133294
3979	1000015223	6	11596
3979	1000015223	9	12289
3979	1000015223	1	12369
3979	1000015223	3	9968
3979	1000015223	SUM	46222
3059	1000011404	4	2
3059	1000011404	6	2
3059	1000011404	9	2
3059	1000011404	1	2
3059	1000011404	3	2
3059	1000011404	SUM	10
2790	1000010035	6	126848
2790	1000010035	9	135740
2790	1000010035	1	136073
2790	1000010035	SUM	398661
2759	1000009955	4	180
2759	1000009955	6	619
2759	1000009955	9	622
2759	1000009955	1	627
2759	1000009955	3	447
2759	1000009955	SUM	2495
2043	1000011015	6	27539
2043	1000011015	9	26943
2043	1000011015	1	26943
2043	1000011015	SUM	81425
1706	1000018813	6	56353
1706	1000018813	9	59197
1706	1000018813	30	2415
1706	1000018813	1	59700
1706	1000018813	3	52762
1706	1000018813	SUM	230427
1327	1000007610	6	104233
1327	1000007610	22	114388
1327	1000007610	1	89974
1327	1000007610	SUM	308595
5583	1000021056	6	301
5583	1000021056	9	317
5583	1000021056	1	323
5583	1000021056	3	244
5583	1000021056	SUM	1185
5564	1000020971	6	294
5564	1000020971	9	302
5564	1000020971	11	8
5564	1000020971	1	301
5564	1000020971	3	184
5564	1000020971	SUM	1089
5383	1000020262	6	9192
5383	1000020262	9	9841
5383	1000020262	11	19
5383	1000020262	1	9934
5383	1000020262	3	7822
5383	1000020262	SUM	36808
5028	1000019088	6	1
5028	1000019088	SUM	1
3059	1000020468	4	374
3059	1000020468	6	707
3059	1000020468	9	674
3059	1000020468	1	683
3059	1000020468	3	647
3059	1000020468	SUM	3085
2267	1000007829	5	202494
2267	1000007829	SUM	202494
5518	1000020815	6	17827
5518	1000020815	9	18746
5518	1000020815	11	97
5518	1000020815	1	18936
5518	1000020815	3	15589
5518	1000020815	SUM	71195
1781	1000004956	6	181753
1781	1000004956	9	188668
1781	1000004956	1	190937
1781	1000004956	3	174385
1781	1000004956	SUM	735743
4271	1000016499	6	27648
4271	1000016499	9	29418
4271	1000016499	1	29737
4271	1000016499	3	25548
4271	1000016499	SUM	112351
3891	1000014920	6	6
3891	1000014920	9	8
3891	1000014920	1	8
3891	1000014920	3	8
3891	1000014920	SUM	30
2937	1000010661	5	826
2937	1000010661	7	1453
2937	1000010661	12	1597
2937	1000010661	SUM	3876
805	1000001663	9	7
805	1000001663	1	7
805	1000001663	SUM	14
5435	1000020534	4	15845
5435	1000020534	6	36495
5435	1000020534	9	38301
5435	1000020534	11	207
5435	1000020534	1	38613
5435	1000020534	3	33996
5435	1000020534	SUM	163457
46	1000000070	6	19
46	1000000070	9	16
46	1000000070	1	16
46	1000000070	3	12
46	1000000070	SUM	63
4078	1000015657	6	2
4078	1000015657	9	2
4078	1000015657	1	2
4078	1000015657	3	2
4078	1000015657	SUM	8
5479	1000020699	6	3414
5479	1000020699	9	3522
5479	1000020699	11	35
5479	1000020699	1	3558
5479	1000020699	3	3134
5479	1000020699	SUM	13663
3745	1000014120	4	16436
3745	1000014120	6	51431
3745	1000014120	9	54784
3745	1000014120	1	54878
3745	1000014120	3	41917
3745	1000014120	SUM	219446
4798	1000018242	6	179
4798	1000018242	1	160
4798	1000018242	3	136
4798	1000018242	SUM	475
2064	1000008051	4	7794
2064	1000008051	6	30557
2064	1000008051	9	32583
2064	1000008051	11	170
2064	1000008051	30	906
2064	1000008051	1	32778
2064	1000008051	3	29499
2064	1000008051	SUM	134287
4300	1000016628	6	179133
4300	1000016628	9	188194
4300	1000016628	11	982
4300	1000016628	30	4515
4300	1000016628	1	189725
4300	1000016628	3	128824
4300	1000016628	SUM	691373
3979	1000015224	6	14287
3979	1000015224	9	15175
3979	1000015224	1	15292
3979	1000015224	3	12476
3979	1000015224	SUM	57230
5198	1000019715	4	43246
5198	1000019715	6	152698
5198	1000019715	9	154143
5198	1000019715	11	1293
5198	1000019715	1	155118
5198	1000019715	3	127405
5198	1000019715	SUM	633903
2608	1000012555	6	1
2608	1000012555	9	1
2608	1000012555	1	1
2608	1000012555	3	1
2608	1000012555	SUM	4
5435	1000020535	4	17251
5435	1000020535	6	40069
5435	1000020535	9	42046
5435	1000020535	11	272
5435	1000020535	1	42354
5435	1000020535	3	36299
5435	1000020535	SUM	178291
4528	1000017269	4	34
4528	1000017269	6	74
4528	1000017269	9	73
4528	1000017269	1	73
4528	1000017269	3	57
4528	1000017269	SUM	311
430	1000000634	6	22468
430	1000000634	9	23723
430	1000000634	1	23898
430	1000000634	SUM	70089
3745	1000014121	4	16822
3745	1000014121	6	51466
3745	1000014121	9	54787
3745	1000014121	1	54879
3745	1000014121	3	41900
3745	1000014121	SUM	219854
2727	1000000178	9	15
2727	1000000178	SUM	15
4724	1000017960	4	234
4724	1000017960	6	955
4724	1000017960	9	945
4724	1000017960	11	9
4724	1000017960	1	958
4724	1000017960	3	773
4724	1000017960	SUM	3874
76	1000000117	4	14507
76	1000000117	6	32284
76	1000000117	9	32781
76	1000000117	1	32969
76	1000000117	3	29624
76	1000000117	SUM	142165
1127	1000021271	6	11028
1127	1000021271	9	11437
1127	1000021271	11	102
1127	1000021271	1	11561
1127	1000021271	3	9841
1127	1000021271	SUM	43969
74	1000000115	6	51985
74	1000000115	9	55630
74	1000000115	1	55942
74	1000000115	3	54541
74	1000000115	SUM	218098
2620	1000009267	6	25226
2620	1000009267	9	26849
2620	1000009267	3	22842
2620	1000009267	SUM	74917
5564	1000020972	6	293
5564	1000020972	9	301
5564	1000020972	11	9
5564	1000020972	1	301
5564	1000020972	3	185
5564	1000020972	SUM	1089
805	1000001664	4	1
805	1000001664	6	7
805	1000001664	9	7
805	1000001664	1	7
805	1000001664	SUM	22
5518	1000020816	6	45745
5518	1000020816	9	48726
5518	1000020816	11	432
5518	1000020816	1	49095
5518	1000020816	3	44599
5518	1000020816	SUM	188597
2123	1000007274	6	2198
2123	1000007274	9	2477
2123	1000007274	1	2481
2123	1000007274	3	2101
2123	1000007274	SUM	9257
2972	1000010856	5	10012
2972	1000010856	7	9206
2972	1000010856	SUM	19218
3145	1000011832	4	13834
3145	1000011832	6	54643
3145	1000011832	9	55964
3145	1000011832	30	844
3145	1000011832	1	56254
3145	1000011832	3	51466
3145	1000011832	SUM	233005
5383	1000020263	6	9663
5383	1000020263	9	10356
5383	1000020263	11	26
5383	1000020263	1	10459
5383	1000020263	3	8251
5383	1000020263	SUM	38755
5199	1000019716	9	587
5199	1000019716	11	4
5199	1000019716	1	597
5199	1000019716	3	488
5199	1000019716	SUM	1676
3953	1000015099	6	6769
3953	1000015099	9	7167
3953	1000015099	1	7235
3953	1000015099	3	6409
3953	1000015099	SUM	27580
5173	1000019635	4	49499
5173	1000019635	6	59028
5173	1000019635	9	61705
5173	1000019635	11	120
5173	1000019635	1	63065
5173	1000019635	3	61997
5173	1000019635	SUM	295414
2951	1000010714	6	2
2951	1000010714	9	2
2951	1000010714	1	2
2951	1000010714	SUM	6
1781	1000004957	6	179968
1781	1000004957	9	186960
1781	1000004957	1	189269
1781	1000004957	3	172683
1781	1000004957	SUM	728880
232	1000013504	6	7755
232	1000013504	9	8149
232	1000013504	1	8216
232	1000013504	3	7241
232	1000013504	SUM	31361
3760	1000015318	6	10278
3760	1000015318	9	10723
3760	1000015318	1	10803
3760	1000015318	3	5427
3760	1000015318	SUM	37231
4374	1000016768	4	187
4374	1000016768	6	501
4374	1000016768	9	529
4374	1000016768	1	534
4374	1000016768	3	425
4374	1000016768	SUM	2176
3419	1000013135	6	39220
3419	1000013135	9	41031
3419	1000013135	1	41354
3419	1000013135	3	37341
3419	1000013135	SUM	158946
5583	1000021057	9	313
5583	1000021057	1	323
5583	1000021057	3	242
5583	1000021057	SUM	878
3022	1000012622	5	28752
3022	1000012622	7	26704
3022	1000012622	SUM	55456
185	1000000279	6	3
185	1000000279	9	1
185	1000000279	1	1
185	1000000279	SUM	5
2487	1000015052	6	1
2487	1000015052	SUM	1
819	1000001700	3	721
819	1000001700	SUM	721
75	1000000116	4	184203
75	1000000116	6	208038
75	1000000116	9	223790
75	1000000116	1	225163
75	1000000116	3	222772
75	1000000116	SUM	1063966
5565	1000020973	6	251
5565	1000020973	9	265
5565	1000020973	11	31
5565	1000020973	1	269
5565	1000020973	3	239
5565	1000020973	SUM	1055
3891	1000014921	6	8
3891	1000014921	9	8
3891	1000014921	1	9
3891	1000014921	3	9
3891	1000014921	SUM	34
4889	1000018620	6	430
4889	1000018620	9	436
4889	1000018620	1	438
4889	1000018620	3	385
4889	1000018620	SUM	1689
5519	1000020817	4	374368
5519	1000020817	6	519651
5519	1000020817	9	541537
5519	1000020817	11	1675
5519	1000020817	1	554894
5519	1000020817	3	541653
5519	1000020817	SUM	2533778
1538	1000007844	6	953252
1538	1000007844	9	956436
1538	1000007844	11	576
1538	1000007844	30	32413
1538	1000007844	22	1041520
1538	1000007844	1	961209
1538	1000007844	3	855548
1538	1000007844	SUM	4800954
4282	1000016533	4	2577
4282	1000016533	6	11434
4282	1000016533	9	11357
4282	1000016533	1	11543
4282	1000016533	3	10482
4282	1000016533	SUM	47393
1909	1000007297	4	2120
1909	1000007297	6	6393
1909	1000007297	9	6642
1909	1000007297	1	6729
1909	1000007297	3	5448
1909	1000007297	SUM	27332
3144	1000011831	4	37
3144	1000011831	1	312
3144	1000011831	3	137
3144	1000011831	SUM	486
2064	1000008052	4	7794
2064	1000008052	6	30707
2064	1000008052	9	32547
2064	1000008052	11	172
2064	1000008052	30	906
2064	1000008052	1	32799
2064	1000008052	3	29462
2064	1000008052	SUM	134387
4159	1000016065	5	576
4159	1000016065	7	507
4159	1000016065	SUM	1083
4300	1000016629	6	70659
4300	1000016629	9	74040
4300	1000016629	11	615
4300	1000016629	30	2920
4300	1000016629	1	74452
4300	1000016629	3	54526
4300	1000016629	SUM	277212
1706	1000004559	6	75098
1706	1000004559	9	78630
1706	1000004559	30	3329
1706	1000004559	1	79323
1706	1000004559	3	69503
1706	1000004559	SUM	305883
34	1000001748	5	93489
34	1000001748	SUM	93489
1742	1000004760	6	2
1742	1000004760	9	2
1742	1000004760	1	2
1742	1000004760	3	1
1742	1000004760	SUM	7
5435	1000020536	4	1195
5435	1000020536	6	8238
5435	1000020536	9	8167
5435	1000020536	11	3
5435	1000020536	1	8274
5435	1000020536	3	5270
5435	1000020536	SUM	31147
3745	1000014122	4	16822
3745	1000014122	6	51325
3745	1000014122	9	54813
3745	1000014122	1	54899
3745	1000014122	3	41915
3745	1000014122	SUM	219774
1706	1000018815	6	74772
1706	1000018815	9	78194
1706	1000018815	30	3278
1706	1000018815	1	78888
1706	1000018815	3	69191
1706	1000018815	SUM	304323
2962	1000010803	6	2141
2962	1000010803	9	2151
2962	1000010803	1	2168
2962	1000010803	3	1816
2962	1000010803	SUM	8276
1127	1000021272	9	15765
1127	1000021272	1	15927
1127	1000021272	3	13689
1127	1000021272	SUM	45381
2112	1000007231	6	1
2112	1000007231	SUM	1
2620	1000009268	6	25395
2620	1000009268	9	26854
2620	1000009268	3	22857
2620	1000009268	SUM	75106
3110	1000011710	6	280
3110	1000011710	9	235
3110	1000011710	1	237
3110	1000011710	3	246
3110	1000011710	SUM	998
2123	1000007275	6	2220
2123	1000007275	9	2481
2123	1000007275	1	2481
2123	1000007275	3	2103
2123	1000007275	SUM	9285
2972	1000010857	5	7820
2972	1000010857	7	7221
2972	1000010857	SUM	15041
3145	1000011833	4	256
3145	1000011833	6	1007
3145	1000011833	9	1048
3145	1000011833	30	1
3145	1000011833	1	1057
3145	1000011833	3	967
3145	1000011833	SUM	4336
1679	1000004411	6	252
1679	1000004411	9	265
1679	1000004411	1	263
1679	1000004411	3	161
1679	1000004411	SUM	941
5383	1000020264	6	9521
5383	1000020264	9	10181
5383	1000020264	11	29
5383	1000020264	1	10278
5383	1000020264	3	8132
5383	1000020264	SUM	38141
4246	1000016394	6	97523
4246	1000016394	9	101933
4246	1000016394	1	102485
4246	1000016394	SUM	301941
4896	1000020091	6	37
4896	1000020091	9	42
4896	1000020091	1	42
4896	1000020091	3	34
4896	1000020091	SUM	155
3902	1000014950	4	27886
3902	1000014950	6	50772
3902	1000014950	9	53649
3902	1000014950	30	58
3902	1000014950	1	54088
3902	1000014950	3	51260
3902	1000014950	SUM	237713
5199	1000019717	6	1393
5199	1000019717	9	1469
5199	1000019717	11	2
5199	1000019717	1	1487
5199	1000019717	3	756
5199	1000019717	SUM	5107
3792	1000014702	7	378539
3792	1000014702	SUM	378539
5650	1000021257	6	60
5650	1000021257	9	54
5650	1000021257	11	4
5650	1000021257	1	55
5650	1000021257	3	43
5650	1000021257	SUM	216
5342	1000020102	6	5321
5342	1000020102	9	5598
5342	1000020102	11	49
5342	1000020102	1	5658
5342	1000020102	3	4859
5342	1000020102	SUM	21485
5173	1000019636	4	49521
5173	1000019636	6	58903
5173	1000019636	9	61523
5173	1000019636	11	120
5173	1000019636	1	62899
5173	1000019636	3	61909
5173	1000019636	SUM	294875
442	1000000823	6	716
442	1000000823	9	755
442	1000000823	1	764
442	1000000823	3	602
442	1000000823	SUM	2837
479	1000015474	5	1995399
479	1000015474	19	1091
479	1000015474	SUM	1996490
4948	1000021397	4	109014
4948	1000021397	6	307641
4948	1000021397	9	327330
4948	1000021397	11	3396
4948	1000021397	1	326659
4948	1000021397	3	278476
4948	1000021397	SUM	1352516
3419	1000013136	6	38830
3419	1000013136	9	40456
3419	1000013136	1	40774
3419	1000013136	3	37404
3419	1000013136	SUM	157464
5583	1000021058	6	299
5583	1000021058	9	314
5583	1000021058	1	323
5583	1000021058	3	244
5583	1000021058	SUM	1180
341	1000020357	4	5
341	1000020357	6	181
341	1000020357	9	198
341	1000020357	1	198
341	1000020357	3	181
341	1000020357	SUM	763
99	1000009387	3	9026
99	1000009387	SUM	9026
512	1000001240	5	402
512	1000001240	7	378
512	1000001240	SUM	780
5565	1000020974	6	208
5565	1000020974	9	222
5565	1000020974	11	29
5565	1000020974	1	226
5565	1000020974	3	196
5565	1000020974	SUM	881
3111	1000011711	6	8
3111	1000011711	9	5
3111	1000011711	1	5
3111	1000011711	3	5
3111	1000011711	SUM	23
4710	1000018310	4	8122
4710	1000018310	6	72295
4710	1000018310	9	77418
4710	1000018310	1	77880
4710	1000018310	3	73295
4710	1000018310	SUM	309010
4207	1000016278	6	552
4207	1000016278	9	567
4207	1000016278	1	570
4207	1000016278	3	491
4207	1000016278	SUM	2180
3891	1000014922	6	211320
3891	1000014922	9	221079
3891	1000014922	30	6391
3891	1000014922	1	223295
3891	1000014922	3	193837
3891	1000014922	SUM	855922
4889	1000018621	6	558
4889	1000018621	9	569
4889	1000018621	1	572
4889	1000018621	3	505
4889	1000018621	SUM	2204
1883	1000006232	6	1375
1883	1000006232	9	1466
1883	1000006232	1	1482
1883	1000006232	3	829
1883	1000006232	SUM	5152
4282	1000016534	4	2035
4282	1000016534	6	8478
4282	1000016534	9	8470
4282	1000016534	1	8583
4282	1000016534	3	7704
4282	1000016534	SUM	35270
4798	1000018244	9	6
4798	1000018244	1	6
4798	1000018244	3	5
4798	1000018244	SUM	17
1678	1000004410	6	68
1678	1000004410	9	61
1678	1000004410	1	63
1678	1000004410	3	53
1678	1000004410	SUM	245
3377	1000013161	4	59028
3377	1000013161	6	177928
3377	1000013161	9	190536
3377	1000013161	11	2063
3377	1000013161	30	4550
3377	1000013161	1	191131
3377	1000013161	3	144225
3377	1000013161	SUM	769461
2064	1000008053	4	7794
2064	1000008053	6	30545
2064	1000008053	9	32560
2064	1000008053	11	167
2064	1000008053	30	906
2064	1000008053	1	32794
2064	1000008053	3	29420
2064	1000008053	SUM	134186
27	1000000032	4	3472
27	1000000032	6	12677
27	1000000032	9	13572
27	1000000032	1	13669
27	1000000032	3	12892
27	1000000032	SUM	56282
3979	1000015226	6	14261
3979	1000015226	9	15163
3979	1000015226	1	15277
3979	1000015226	3	12448
3979	1000015226	SUM	57149
1742	1000004761	6	2
1742	1000004761	9	2
1742	1000004761	1	2
1742	1000004761	3	1
1742	1000004761	SUM	7
4053	1000015525	6	1
4053	1000015525	SUM	1
4267	1000016471	6	265
4267	1000016471	9	285
4267	1000016471	1	284
4267	1000016471	3	250
4267	1000016471	SUM	1084
3745	1000014123	4	16436
3745	1000014123	6	51505
3745	1000014123	9	54783
3745	1000014123	1	54893
3745	1000014123	3	41877
3745	1000014123	SUM	219494
1706	1000018816	6	74315
1706	1000018816	9	77812
1706	1000018816	30	3247
1706	1000018816	1	78460
1706	1000018816	3	68809
1706	1000018816	SUM	302643
2112	1000007232	6	1
2112	1000007232	SUM	1
2620	1000009269	6	25303
2620	1000009269	9	26858
2620	1000009269	3	22845
2620	1000009269	SUM	75006
1475	1000003680	6	346404
1475	1000003680	9	369948
1475	1000003680	11	98
